#date,category,value
13/05/2017,Toys & Electronics,-47.49
11/05/2017,Electricity,-133.00
11/05/2017,Food & Drinks,-50.98
10/05/2017,Internet,-27.80
07/05/2017,Medical & Insurances,-130.09
07/05/2017,Medical & Insurances,-81.73
07/05/2017,Appartment,-49.00
03/05/2017,Friends & Family,24.78
03/05/2017,Fitness,-69.90
03/05/2017,Garbage & Recycling,-129.49
02/05/2017,Appartment,-40.00
02/05/2017,Food & Drinks,-105.14
28/04/2017,Appartment,-325.57
28/04/2017,Work,1676.84
25/04/2017,Toys & Electronics,-70.00
18/04/2017,Appartment,140.00
18/04/2017,Toys & Electronics,-279.41
16/04/2017,Toys & Electronics,-45.45
13/04/2017,Medical & Insurances,-70.02
11/04/2017,Toys & Electronics,-45.00
10/04/2017,Electricity,-133.00
10/04/2017,Internet,-27.80
07/04/2017,Appartment,-300.00
06/04/2017,Medical & Insurances,-82.69
04/04/2017,Friends & Family,24.78
04/04/2017,Fitness,-69.90
03/04/2017,Water,-109.99
03/04/2017,Appartment,-40.00
03/04/2017,Food & Drinks,9.25
03/04/2017,Studies,-30.00
02/04/2017,Toys & Electronics,-9.94
31/03/2017,Appartment,-327.17
31/03/2017,Work,1607.46
30/03/2017,Food & Drinks,-113.95
30/03/2017,Toys & Electronics,-75.87
24/03/2017,Medical & Insurances,-27.45
22/03/2017,Food & Drinks,37.98
16/03/2017,Food & Drinks,-24.36
14/03/2017,Haircuts,-30.00
13/03/2017,Electricity,-133.00
13/03/2017,Internet,-32.80
10/03/2017,Food & Drinks,-123.67
07/03/2017,Entertainment,20.00
05/03/2017,Toys & Electronics,-532.95
03/03/2017,Medical & Insurances,-50.00
03/03/2017,Food & Drinks,16.50
02/03/2017,Friends & Family,24.78
02/03/2017,Entertainment,-175.00
01/03/2017,Fitness,-69.90
01/03/2017,Work,1626.44
01/03/2017,Appartment,-40.00
28/02/2017,Appartment,-328.77
26/02/2017,Toys & Electronics,-21.85
23/02/2017,Food & Drinks,-6.45
23/02/2017,Food & Drinks,-100.00
23/02/2017,Food & Drinks,23.00
21/02/2017,Entertainment,-151.79
20/02/2017,Food & Drinks,-74.24
14/02/2017,Food & Drinks,7.50
13/02/2017,Medical & Insurances,21.00
13/02/2017,Medical & Insurances,21.00
12/02/2017,Toys & Electronics,-134.99
10/02/2017,Electricity,-133.00
09/02/2017,Internet,-27.50
09/02/2017,Food & Drinks,10.24
06/02/2017,Toys & Electronics,-12.99
05/02/2017,Food & Drinks,-129.45
02/02/2017,Friends & Family,24.78
02/02/2017,Taxes,-62.50
01/02/2017,Fitness,-69.90
01/02/2017,Appartment,-40.00
31/01/2017,Appartment,-330.37
31/01/2017,Work,1608.55
30/01/2017,Medical & Insurances,-60.37
27/01/2017,Taxes,1462.87
24/01/2017,Medical & Insurances,-72.60
22/01/2017,Appartment,-213.04
22/01/2017,Appartment,-211.75
20/01/2017,Food & Drinks,-36.85
11/01/2017,Appartment,-52.67
10/01/2017,Electricity,-133.00
09/01/2017,Internet,-27.50
03/01/2017,Friends & Family,24.78
03/01/2017,Food & Drinks,-95.92
02/01/2017,Fitness,-69.90
02/01/2017,Appartment,-40.00
30/12/2016,Appartment,-331.97
30/12/2016,Food & Drinks,-77.06
30/12/2016,Taxes,-0.14
30/12/2016,Food & Drinks,-27.21
29/12/2016,Water,-109.99
29/12/2016,Work,2680.33
29/12/2016,Appartment,-1245.76
23/12/2016,Food & Drinks,-98.02
21/12/2016,Appartment,-112.82
20/12/2016,Toys & Electronics,34.00
19/12/2016,Garbage & Recycling,-42.50
14/12/2016,Work,59.95
12/12/2016,Electricity,-133.00
12/12/2016,Internet,-32.50
10/12/2016,Toys & Electronics,-74.95
04/12/2016,Appartment,-935.75
02/12/2016,Friends & Family,24.78
01/12/2016,Fitness,-69.90
01/12/2016,Appartment,-40.00
30/11/2016,Appartment,-333.57
30/11/2016,Electricity,244.43
30/11/2016,Work,1658.54
28/11/2016,Food & Drinks,-59.95
24/11/2016,Appartment,-814.99
21/11/2016,Food & Drinks,-84.75
18/11/2016,Studies,50.00
16/11/2016,Work,45.98
16/11/2016,Work,207.34
16/11/2016,Work,53.18
15/11/2016,Medical & Insurances,12.48
10/11/2016,Electricity,-153.00
10/11/2016,Work,-33.19
09/11/2016,Internet,-27.50
09/11/2016,Taxes,-438.46
08/11/2016,Haircuts,-30.00
06/11/2016,Appartment,-470.97
04/11/2016,Toys & Electronics,-125.64
03/11/2016,Friends & Family,24.78
03/11/2016,Food & Drinks,-93.70
02/11/2016,Appartment,-40.00
01/11/2016,Fitness,-69.90
31/10/2016,Appartment,-335.17
28/10/2016,Work,1659.64
28/10/2016,Food & Drinks,-52.71
28/10/2016,Medical & Insurances,-26.16
27/10/2016,Work,-41.90
24/10/2016,Food & Drinks,-69.54
21/10/2016,Food & Drinks,21.49
20/10/2016,Food & Drinks,38.97
19/10/2016,Food & Drinks,-114.16
19/10/2016,Medical & Insurances,-19.95
12/10/2016,Food & Drinks,-102.96
12/10/2016,Toys & Electronics,29.00
11/10/2016,Electricity,-153.00
10/10/2016,Studies,-1210.00
10/10/2016,Internet,-27.50
05/10/2016,Studies,-280.00
04/10/2016,Friends & Family,24.78
03/10/2016,Appartment,-40.00
01/10/2016,Appartment,-573.40
30/09/2016,Appartment,-336.78
30/09/2016,Work,1686.83
29/09/2016,Water,-187.55
27/09/2016,Food & Drinks,-40.50
27/09/2016,Work,-45.98
21/09/2016,Toys & Electronics,24.00
19/09/2016,Medical & Insurances,18.48
19/09/2016,Appartment,-569.00
13/09/2016,Toys & Electronics,8.00
12/09/2016,Electricity,-153.00
11/09/2016,Toys & Electronics,-89.95
09/09/2016,Internet,-32.50
07/09/2016,Fitness,-69.90
05/09/2016,Food & Drinks,-51.21
02/09/2016,Friends & Family,24.78
02/09/2016,Toys & Electronics,120.00
01/09/2016,Work,1337.37
01/09/2016,Appartment,-40.00
01/09/2016,Toys & Electronics,-492.50
01/09/2016,Toys & Electronics,325.00
31/08/2016,Appartment,-338.38
30/08/2016,Food & Drinks,-37.74
29/08/2016,Food & Drinks,-74.93
26/08/2016,Toys & Electronics,50.99
24/08/2016,Toys & Electronics,-522.60
24/08/2016,Food & Drinks,12.00
19/08/2016,Food & Drinks,-37.84
12/08/2016,Toys & Electronics,-50.99
12/08/2016,Food & Drinks,5.97
10/08/2016,Electricity,-153.00
10/08/2016,Food & Drinks,-54.13
10/08/2016,Toys & Electronics,-309.46
09/08/2016,Internet,-37.50
06/08/2016,Medical & Insurances,-62.85
02/08/2016,Friends & Family,24.78
01/08/2016,Appartment,-40.00
30/07/2016,Food & Drinks,-85.19
30/07/2016,Toys & Electronics,-286.94
29/07/2016,Appartment,-339.99
29/07/2016,Work,1654.19
22/07/2016,Food & Drinks,-39.46
14/07/2016,Work,-45.98
14/07/2016,Medical & Insurances,19.42
14/07/2016,Toys & Electronics,-134.95
12/07/2016,Internet,-32.50
11/07/2016,Electricity,-153.00
10/07/2016,Food & Drinks,-66.22
04/07/2016,Friends & Family,24.78
03/07/2016,Food & Drinks,-147.49
01/07/2016,Fitness,-83.00
01/07/2016,Work,2764.17
01/07/2016,Appartment,-40.00
01/07/2016,Food & Drinks,-77.39
01/07/2016,Toys & Electronics,-579.00
30/06/2016,Appartment,-341.60
28/06/2016,Garbage & Recycling,-42.50
28/06/2016,Medical & Insurances,-113.58
27/06/2016,Studies,-210.00
27/06/2016,Studies,-50.00
27/06/2016,Studies,-50.00
27/06/2016,Studies,-50.00
27/06/2016,Toys & Electronics,-10.00
25/06/2016,Clothes,-25.00
21/06/2016,Water,7.50
21/06/2016,Toys & Electronics,-19.95
21/06/2016,Toys & Electronics,-19.95
15/06/2016,Taxes,-35.00
13/06/2016,Appartment,-145.00
12/06/2016,Medical & Insurances,-83.64
10/06/2016,Electricity,-153.00
09/06/2016,Internet,-47.50
07/06/2016,Medical & Insurances,18.48
03/06/2016,Appartment,-250.00
02/06/2016,Friends & Family,24.78
01/06/2016,Water,-99.66
01/06/2016,Appartment,-40.00
01/06/2016,Appartment,-500.00
31/05/2016,Appartment,-343.21
31/05/2016,Work,1650.96
27/05/2016,Food & Drinks,-74.64
11/05/2016,Electricity,-153.00
11/05/2016,Garbage & Recycling,-134.89
10/05/2016,Entertainment,-150.00
09/05/2016,Food & Drinks,-107.95
09/05/2016,Food & Drinks,-30.08
03/05/2016,Friends & Family,24.78
02/05/2016,Internet,7.50
02/05/2016,Appartment,-40.00
29/04/2016,Appartment,-344.83
29/04/2016,Work,1650.97
28/04/2016,Food & Drinks,-58.63
25/04/2016,Electricity,30.63
25/04/2016,Medical & Insurances,20.48
25/04/2016,Toys & Electronics,10.00
25/04/2016,Electricity,-81.46
14/04/2016,Food & Drinks,16.98
13/04/2016,Appartment,-1000.00
11/04/2016,Electricity,-163.00
11/04/2016,Internet,-97.50
11/04/2016,Food & Drinks,-116.95
09/04/2016,Medical & Insurances,-63.98
04/04/2016,Friends & Family,24.78
04/04/2016,Appartment,-250.00
03/04/2016,Toys & Electronics,-224.60
02/04/2016,Food & Drinks,-82.38
01/04/2016,Appartment,-40.00
01/04/2016,Appartment,-1049.00
01/04/2016,Medical & Insurances,19.42
31/03/2016,Appartment,-359.38
31/03/2016,Work,1646.61
29/03/2016,Taxes,1627.71
29/03/2016,Appartment,-441.82
28/03/2016,Toys & Electronics,-35.92
23/03/2016,Appartment,-25.19
14/03/2016,Studies,-27.55
14/03/2016,Electricity,-144.00
11/03/2016,Internet,-0.77
11/03/2016,Food & Drinks,22.00
10/03/2016,Food & Drinks,-58.93
10/03/2016,Toys & Electronics,-398.28
07/03/2016,Toys & Electronics,-107.90
06/03/2016,Toys & Electronics,-71.45
05/03/2016,Toys & Electronics,-119.50
05/03/2016,Toys & Electronics,-89.95
04/03/2016,Water,-92.16
02/03/2016,Friends & Family,24.78
02/03/2016,Medical & Insurances,-50.00
02/03/2016,Entertainment,-150.00
01/03/2016,Appartment,-40.00
01/03/2016,Toys & Electronics,-119.00
29/02/2016,Appartment,-361.12
29/02/2016,Food & Drinks,-27.59
26/02/2016,Work,1648.78
25/02/2016,Toys & Electronics,10.00
25/02/2016,Clothes,-114.00
24/02/2016,Toys & Electronics,-30.00
23/02/2016,Toys & Electronics,30.00
21/02/2016,Food & Drinks,-111.23
19/02/2016,Haircuts,300.00
10/02/2016,Electricity,-144.00
09/02/2016,Internet,-70.79
08/02/2016,Studies,-16.53
08/02/2016,Food & Drinks,45.71
08/02/2016,Toys & Electronics,-24.08
07/02/2016,Medical & Insurances,-64.95
05/02/2016,Food & Drinks,21.23
04/02/2016,Food & Drinks,-190.65
02/02/2016,Friends & Family,24.78
01/02/2016,Work,1653.15
01/02/2016,Appartment,-40.00
31/01/2016,Food & Drinks,-69.21
29/01/2016,Appartment,-362.85
25/01/2016,Food & Drinks,46.73
22/01/2016,Food & Drinks,-45.72
22/01/2016,Food & Drinks,-71.43
21/01/2016,Medical & Insurances,-30.28
20/01/2016,Taxes,-125.00
19/01/2016,Toys & Electronics,-12.96
17/01/2016,Food & Drinks,-95.00
13/01/2016,Medical & Insurances,-66.60
12/01/2016,Studies,-11.02
12/01/2016,Medical & Insurances,18.48
12/01/2016,Medical & Insurances,40.00
11/01/2016,Electricity,-144.00
11/01/2016,Internet,-70.79
08/01/2016,Taxes,-16.17
06/01/2016,Haircuts,-1000.00
06/01/2016,Haircuts,-300.00
05/01/2016,Friends & Family,24.78
05/01/2016,Medical & Insurances,18.48
05/01/2016,Haircuts,-1300.00
04/01/2016,Appartment,-40.00
04/01/2016,Entertainment,-150.00
02/01/2016,Clothes,-99.95
02/01/2016,Clothes,-35.00
31/12/2015,Appartment,-364.60
31/12/2015,Work,2579.79
29/12/2015,Food & Drinks,-181.71
23/12/2015,Medical & Insurances,12.48
21/12/2015,Appartment,-109.90
18/12/2015,Toys & Electronics,-169.00
17/12/2015,Toys & Electronics,-90.75
11/12/2015,Electricity,-156.00
10/12/2015,Internet,-70.79
10/12/2015,Garbage & Recycling,-42.50
07/12/2015,Taxes,-16.17
07/12/2015,Appartment,-1217.60
07/12/2015,Medical & Insurances,-25.79
02/12/2015,Friends & Family,24.78
01/12/2015,Electricity,172.72
01/12/2015,Work,1596.41
01/12/2015,Appartment,-40.00
30/11/2015,Appartment,-366.34
30/11/2015,Electricity,-144.20
27/11/2015,Water,53.06
27/11/2015,Food & Drinks,-27.78
16/11/2015,Studies,-22.04
12/11/2015,Food & Drinks,-29.86
10/11/2015,Electricity,-118.89
09/11/2015,Internet,-70.79
06/11/2015,Medical & Insurances,12.48
06/11/2015,Toys & Electronics,-46.90
05/11/2015,Toys & Electronics,-278.10
04/11/2015,Water,-240.10
04/11/2015,Medical & Insurances,18.48
04/11/2015,Medical & Insurances,18.48
04/11/2015,Taxes,-16.17
03/11/2015,Friends & Family,24.78
02/11/2015,Water,-53.06
02/11/2015,Appartment,-40.00
30/10/2015,Appartment,-368.08
30/10/2015,Work,1673.63
30/10/2015,Toys & Electronics,-5.95
26/10/2015,Appartment,-33.36
26/10/2015,Clothes,337.00
22/10/2015,Medical & Insurances,-24.48
20/10/2015,Appartment,-304.36
13/10/2015,Studies,-11.02
12/10/2015,Electricity,-118.89
12/10/2015,Internet,-105.46
07/10/2015,Medical & Insurances,19.42
07/10/2015,Medical & Insurances,30.00
03/10/2015,Toys & Electronics,-164.50
02/10/2015,Friends & Family,24.78
02/10/2015,Taxes,-16.17
02/10/2015,Food & Drinks,-75.00
01/10/2015,Work,159.00
01/10/2015,Appartment,-40.00
01/10/2015,Appartment,-453.00
30/09/2015,Appartment,-369.83
30/09/2015,Work,1762.39
28/09/2015,Haircuts,-650.00
24/09/2015,Toys & Electronics,-159.00
24/09/2015,Clothes,-224.50
22/09/2015,Studies,-16.53
22/09/2015,Medical & Insurances,-113.55
22/09/2015,Toys & Electronics,-95.90
17/09/2015,Clothes,-251.00
14/09/2015,Clothes,-153.50
14/09/2015,Toys & Electronics,-75.00
10/09/2015,Electricity,-107.00
09/09/2015,Internet,-41.99
08/09/2015,Medical & Insurances,18.48
07/09/2015,Taxes,-435.82
06/09/2015,Medical & Insurances,-181.90
03/09/2015,Toys & Electronics,-189.00
02/09/2015,Friends & Family,24.78
02/09/2015,Taxes,-16.17
01/09/2015,Work,1592.04
01/09/2015,Appartment,-40.00
31/08/2015,Appartment,-371.58
26/08/2015,Toys & Electronics,-52.75
24/08/2015,Toys & Electronics,-10.00
21/08/2015,Clothes,-79.00
18/08/2015,Taxes,-35.00
12/08/2015,Medical & Insurances,-120.85
10/08/2015,Electricity,-107.00
10/08/2015,Internet,-26.99
10/08/2015,Medical & Insurances,19.42
10/08/2015,Clothes,-83.00
05/08/2015,Taxes,-16.17
05/08/2015,Garbage & Recycling,-42.50
04/08/2015,Friends & Family,24.78
03/08/2015,Appartment,-40.00
03/08/2015,Toys & Electronics,-364.00
31/07/2015,Appartment,-373.33
30/07/2015,Work,1607.29
21/07/2015,Toys & Electronics,-76.65
20/07/2015,Clothes,-55.50
20/07/2015,Toys & Electronics,-92.46
13/07/2015,Water,-53.06
13/07/2015,Electricity,-107.00
10/07/2015,Internet,-26.99
06/07/2015,Food & Drinks,-70.90
05/07/2015,Medical & Insurances,-161.25
05/07/2015,Toys & Electronics,-79.95
03/07/2015,Appartment,-76.70
02/07/2015,Friends & Family,24.78
02/07/2015,Taxes,-16.17
01/07/2015,Work,2627.16
01/07/2015,Appartment,-40.00
30/06/2015,Appartment,-375.09
27/06/2015,Medical & Insurances,-49.74
26/06/2015,Taxes,273.76
22/06/2015,Toys & Electronics,-35.90
19/06/2015,Food & Drinks,-9.85
11/06/2015,Work,128.89
10/06/2015,Electricity,-107.00
09/06/2015,Internet,-31.99
05/06/2015,Toys & Electronics,-81.85
03/06/2015,Taxes,-16.17
02/06/2015,Friends & Family,24.78
01/06/2015,Appartment,-40.00
29/05/2015,Appartment,-376.84
29/05/2015,Work,1607.28
26/05/2015,Food & Drinks,12.80
26/05/2015,Toys & Electronics,-36.00
18/05/2015,Medical & Insurances,-149.25
18/05/2015,Toys & Electronics,-18.17
15/05/2015,Toys & Electronics,-109.00
11/05/2015,Electricity,-107.00
11/05/2015,Internet,-36.99
10/05/2015,Toys & Electronics,-216.42
10/05/2015,Toys & Electronics,-168.99
06/05/2015,Medical & Insurances,12.48
06/05/2015,Taxes,-16.17
05/05/2015,Friends & Family,24.78
04/05/2015,Appartment,-40.00
30/04/2015,Appartment,-378.60
30/04/2015,Work,1607.29
27/04/2015,Medical & Insurances,-29.42
25/04/2015,Toys & Electronics,-44.99
20/04/2015,Studies,-22.04
15/04/2015,Food & Drinks,12.80
13/04/2015,Toys & Electronics,-126.00
11/04/2015,Toys & Electronics,-29.99
10/04/2015,Electricity,-107.00
09/04/2015,Internet,-31.99
08/04/2015,Toys & Electronics,-143.70
07/04/2015,Appartment,-63.00
02/04/2015,Friends & Family,24.78
02/04/2015,Taxes,-16.17
01/04/2015,Appartment,-40.00
31/03/2015,Appartment,-380.36
31/03/2015,Work,1596.72
30/03/2015,Water,-53.06
18/03/2015,Medical & Insurances,20.48
15/03/2015,Toys & Electronics,-59.00
13/03/2015,Electricity,-107.00
12/03/2015,Internet,-23.44
11/03/2015,Clothes,-181.50
09/03/2015,Electricity,-328.57
05/03/2015,Medical & Insurances,-50.00
05/03/2015,Toys & Electronics,-86.97
04/03/2015,Taxes,-16.17
03/03/2015,Friends & Family,24.78
02/03/2015,Appartment,-40.00
28/02/2015,Toys & Electronics,-147.95
27/02/2015,Appartment,-382.12
27/02/2015,Work,1596.71
27/02/2015,Toys & Electronics,-398.90
17/02/2015,Garbage & Recycling,-42.50
14/02/2015,Toys & Electronics,-54.20
12/02/2015,Toys & Electronics,-20.93
10/02/2015,Electricity,-107.00
09/02/2015,Internet,-51.48
04/02/2015,Taxes,-16.17
03/02/2015,Friends & Family,24.78
02/02/2015,Appartment,-40.00
30/01/2015,Appartment,-383.88
28/01/2015,Work,1596.72
14/01/2015,Medical & Insurances,-63.00
14/01/2015,Toys & Electronics,-87.12
12/01/2015,Electricity,-107.00
12/01/2015,Electricity,-181.33
09/01/2015,Internet,-49.70
08/01/2015,Taxes,-16.17
06/01/2015,Toys & Electronics,-399.99
05/01/2015,Friends & Family,24.78
05/01/2015,Toys & Electronics,-737.00
05/01/2015,Toys & Electronics,129.00
05/01/2015,Toys & Electronics,837.00
02/01/2015,Water,-53.06
02/01/2015,Appartment,-40.00
31/12/2014,Appartment,-385.65
29/12/2014,Electricity,-68.9
26/12/2014,Toys & Electronics,-966
24/12/2014,Work,2297.66
20/12/2014,Toys & Electronics,-19.3
11/12/2014,Electricity,-80.76
10/12/2014,Internet,-49.7
04/12/2014,Taxes,-16.17
02/12/2014,Friends & Family,24.78
01/12/2014,Appartment,-40
28/11/2014,Appartment,-387.42
27/11/2014,Work,1581.68
21/11/2014,Toys & Electronics,-1099
10/11/2014,Electricity,-80.76
10/11/2014,Internet,-49.7
05/11/2014,Toys & Electronics,-139.95
04/11/2014,Friends & Family,24.78
04/11/2014,Taxes,-16.17
03/11/2014,Appartment,-40
31/10/2014,Appartment,-389.19
31/10/2014,Toys & Electronics,-94
31/10/2014,Clothes,-202
30/10/2014,Work,1581.68
20/10/2014,Toys & Electronics,-149
13/10/2014,Electricity,-80.76
13/10/2014,Clothes,-143
10/10/2014,Internet,-49.7
08/10/2014,Appartment,-284.1
06/10/2014,Taxes,-16.17
02/10/2014,Friends & Family,24.78
01/10/2014,Appartment,-40
01/10/2014,Toys & Electronics,-52.99
30/09/2014,Appartment,-390.96
30/09/2014,Water,-9.7
30/09/2014,Toys & Electronics,-249
29/09/2014,Work,1581.67
13/09/2014,Toys & Electronics,-28.9
10/09/2014,Electricity,-80.76
10/09/2014,Work,10.95
10/09/2014,Toys & Electronics,-315.21
09/09/2014,Internet,-49.7
05/09/2014,Taxes,-16.17
02/09/2014,Friends & Family,24.78
01/09/2014,Appartment,-40
31/08/2014,Toys & Electronics,-159
30/08/2014,Toys & Electronics,-43.98
29/08/2014,Appartment,-392.74
29/08/2014,Toys & Electronics,-299
29/08/2014,Toys & Electronics,-89.99
28/08/2014,Work,1581.68
20/08/2014,Appartment,-65
14/08/2014,Toys & Electronics,-869
11/08/2014,Electricity,-80.76
11/08/2014,Internet,-49.7
07/08/2014,Taxes,-16.17
04/08/2014,Water,-65.38
04/08/2014,Friends & Family,24.78
01/08/2014,Appartment,-40
31/07/2014,Appartment,-394.51
31/07/2014,Toys & Electronics,-289
30/07/2014,Work,1581.68
30/07/2014,Toys & Electronics,-59
30/07/2014,Toys & Electronics,-69.99
29/07/2014,Toys & Electronics,1.2
23/07/2014,Taxes,-42.5
15/07/2014,Work,50.11
11/07/2014,Electricity,-80.76
10/07/2014,Internet,-49.7
04/07/2014,Appartment,-231.72
04/07/2014,Taxes,-16.17
02/07/2014,Friends & Family,24.78
01/07/2014,Work,52.96
01/07/2014,Appartment,-40
30/06/2014,Appartment,-396.29
27/06/2014,Work,1095.26
27/06/2014,Toys & Electronics,-75
14/06/2014,Toys & Electronics,-38.94
11/06/2014,Toys & Electronics,3.1
10/06/2014,Electricity,-80.76
10/06/2014,Internet,-49.7
10/06/2014,Toys & Electronics,-174.95
08/06/2014,Toys & Electronics,-99
05/06/2014,Appartment,23.47
05/06/2014,Appartment,3.51
05/06/2014,Taxes,-15.92
05/06/2014,Appartment,-161.9
03/06/2014,Friends & Family,24.78
02/06/2014,Work,1581.68
02/06/2014,Appartment,-40
02/06/2014,Toys & Electronics,-23
02/06/2014,Toys & Electronics,-9.1
02/06/2014,Toys & Electronics,-10
28/05/2014,Appartment,-398.07
27/05/2014,Appartment,-39.01
27/05/2014,Toys & Electronics,-195
23/05/2014,Toys & Electronics,-59.99
13/05/2014,Food & Drinks,92
13/05/2014,Taxes,-42.5
13/05/2014,Toys & Electronics,-91.1
12/05/2014,Electricity,-80.76
12/05/2014,Internet,-72.95
06/05/2014,Appartment,-148.14
05/05/2014,Water,-65.38
05/05/2014,Friends & Family,24.78
05/05/2014,Taxes,-15.92
02/05/2014,Appartment,-40
30/04/2014,Appartment,-447.73
29/04/2014,Work,1585.68
23/04/2014,Toys & Electronics,18
22/04/2014,Toys & Electronics,6
16/04/2014,Electricity,-82
05/04/2014,Toys & Electronics,-473.98
04/04/2014,Taxes,-15.92
04/04/2014,Appartment,-76.32
02/04/2014,Friends & Family,24.78
01/04/2014,Appartment,-40
01/04/2014,Appartment,-233.42
31/03/2014,Internet,-75.04
31/03/2014,Work,1602.97
28/03/2014,Appartment,-17.83
28/03/2014,Appartment,-200
28/03/2014,Taxes,-42.5
25/03/2014,Appartment,-91.14
17/03/2014,Appartment,72.19
17/03/2014,Appartment,78.1
13/03/2014,Toys & Electronics,-529.99
04/03/2014,Friends & Family,24.78
03/03/2014,Taxes,-15.92
03/03/2014,Taxes,1742.29
27/02/2014,Work,1607.66
25/02/2014,Food & Drinks,80
24/02/2014,Toys & Electronics,-71.08
12/02/2014,Toys & Electronics,10
04/02/2014,Friends & Family,24.78
03/02/2014,Taxes,-15.92
30/01/2014,Work,1379.97
23/01/2014,Appartment,-7000
23/01/2014,Appartment,-92913.03
07/01/2014,Taxes,-15.92
06/01/2014,Toys & Electronics,20
05/01/2014,Work,256.72
03/01/2014,Friends & Family,24.78
02/01/2014,Toys & Electronics,34
31/12/2013,Work,172.22
15/12/2013,Work,430.56
08/12/2013,Work,430.56
01/12/2013,Taxes,-12
01/12/2013,Friends & Family,24.78
30/11/2013,Work,430.56
24/11/2013,Work,430.56
17/11/2013,Work,427.07
03/11/2013,Work,82.63
01/11/2013,Taxes,-12
01/11/2013,Friends & Family,24.78
31/10/2013,Work,344.43
27/10/2013,Work,430.56
20/10/2013,Work,344.43
13/10/2013,Work,349.39
06/10/2013,Work,344.43
01/10/2013,Taxes,-12
01/10/2013,Friends & Family,24.78
30/09/2013,Work,84.16
29/09/2013,Work,258.35
22/09/2013,Work,448.12
15/09/2013,Work,430.56
08/09/2013,Work,430.56
01/09/2013,Taxes,-12
01/09/2013,Friends & Family,24.78
31/08/2013,Work,425.26
18/08/2013,Work,340.95
11/08/2013,Work,430.56
04/08/2013,Work,172.22
01/08/2013,Taxes,-12
01/08/2013,Friends & Family,24.78
31/07/2013,Work,246.09
28/07/2013,Work,430.56
21/07/2013,Work,430.56
14/07/2013,Work,430.56
07/07/2013,Work,430.56
01/07/2013,Taxes,-12
01/07/2013,Friends & Family,24.78
30/06/2013,Work,430.56
23/06/2013,Work,430.56
16/06/2013,Work,430.56
09/06/2013,Work,430.56
01/06/2013,Taxes,-12
01/06/2013,Friends & Family,24.78
30/05/2013,Work,430.56
01/05/2013,Taxes,-12
01/05/2013,Friends & Family,24.78
01/04/2013,Taxes,-12
01/04/2013,Friends & Family,24.78
01/03/2013,Taxes,-12
01/03/2013,Friends & Family,24.78
01/02/2013,Taxes,-12
01/02/2013,Friends & Family,24.78
01/01/2013,Taxes,-12
01/01/2013,Friends & Family,13000
01/01/2013,Friends & Family,24.78
01/01/2013,Taxes,1400
01/12/2012,Taxes,-12
01/12/2012,Friends & Family,24.78
01/11/2012,Taxes,-12
01/11/2012,Friends & Family,24.78
01/10/2012,Taxes,-12
01/10/2012,Friends & Family,24.78
30/09/2012,Work,3764.88
01/09/2012,Taxes,-12
01/09/2012,Friends & Family,24.78
31/08/2012,Work,2496.05
01/08/2012,Taxes,-12
01/08/2012,Friends & Family,24.78
31/07/2012,Work,283.6
31/07/2012,Work,2085.57
01/07/2012,Taxes,-12
01/07/2012,Friends & Family,24.78
30/06/2012,Work,3399.81
01/06/2012,Taxes,-12
01/06/2012,Friends & Family,24.78
31/05/2012,Work,2369.17
01/05/2012,Taxes,-12
01/05/2012,Friends & Family,24.78
30/04/2012,Work,2107.97
01/04/2012,Taxes,-12
01/04/2012,Friends & Family,24.78
01/04/2012,Entertainment,-2000
31/03/2012,Work,2160.21
01/03/2012,Taxes,-12
01/03/2012,Friends & Family,24.78
29/02/2012,Work,2264.69
01/02/2012,Taxes,-12
01/02/2012,Friends & Family,24.78
31/01/2012,Work,2508.22
01/01/2012,Taxes,-12
01/01/2012,Friends & Family,24.78
01/01/2012,Taxes,1400
31/12/2011,Work,2671.82
01/12/2011,Taxes,-12
01/12/2011,Friends & Family,24.78
30/11/2011,Work,3196.69
01/11/2011,Taxes,-12
01/11/2011,Friends & Family,24.78
31/10/2011,Work,2224.07
01/10/2011,Taxes,-12
01/10/2011,Friends & Family,24.78
30/09/2011,Work,2423.67
01/09/2011,Taxes,-12
01/09/2011,Friends & Family,24.78
31/08/2011,Work,2179.3
01/08/2011,Taxes,-12
01/08/2011,Friends & Family,24.78
31/07/2011,Work,2275.89
01/07/2011,Taxes,-12
01/07/2011,Friends & Family,24.78
30/06/2011,Work,2560.71
01/06/2011,Taxes,-12
01/06/2011,Friends & Family,24.78
31/05/2011,Work,2222.8
01/05/2011,Taxes,-12
01/05/2011,Friends & Family,24.78
30/04/2011,Work,2330.71
01/04/2011,Taxes,-12
01/04/2011,Friends & Family,24.78
31/03/2011,Work,2312.67
01/03/2011,Taxes,-12
01/03/2011,Friends & Family,24.78
28/02/2011,Work,2175.87
01/02/2011,Taxes,-12
01/02/2011,Friends & Family,24.78
31/01/2011,Work,2221.47
01/01/2011,Taxes,-12
01/01/2011,Friends & Family,24.78
01/01/2011,Taxes,1400
31/12/2010,Work,2261.88
01/12/2010,Taxes,-12
01/12/2010,Friends & Family,24.78
30/11/2010,Work,2170.68
01/11/2010,Taxes,-12
01/11/2010,Friends & Family,24.78
31/10/2010,Work,1504.03
31/10/2010,Work,1490.78
31/10/2010,Work,-13.25
01/10/2010,Taxes,-12
01/10/2010,Friends & Family,24.78
01/09/2010,Taxes,-12
01/09/2010,Friends & Family,24.78
